id,occurrence_date,pest_type,severity_level,institution,province,locality,adults_count,infection_percent,geom_wkt
4309,2026-01-21 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santiago del Estero,Bandera,0.0,,POINT(-62.2688764 -28.8878546)
4310,2026-01-21 03:00:00+00:00,Dalbulus maidis,High,AAPPCE,Santiago del Estero,Col. Mackinlay,31.0,,POINT(-62.116667 -30.366667)
8265,2025-09-02 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Bordenave,0.0,,POINT(-63.0410532 -37.8046981)
4312,2026-01-21 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,Santiago del Estero,Arbol Blanco,,,POINT(-61.9629214 -26.8372055)
4313,2026-01-21 03:00:00+00:00,Dalbulus maidis,Medium,AAPRESID,Santiago del Estero,Los Juries,5.0,,POINT(-62.1100222 -28.4633987)
4314,2026-01-21 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,Santiago del Estero,Roversi,,,POINT(-61.945006 -27.5911418)
4315,2026-01-21 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,Santiago del Estero,Tacañitas,,,POINT(-62.6050617 -28.6233155)
4316,2026-01-21 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santiago del Estero,Sachayoj,0.0,,POINT(-61.8153369 -26.6749136)
4317,2026-01-21 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santiago del Estero,Campo Gallo,0.0,,POINT(-62.8470969 -26.5838748)
4318,2026-01-21 03:00:00+00:00,Dalbulus maidis,Low,CREA,Santiago del Estero,Tierras del Oeste,2.0,,POINT(68.7133281 -49.347033)
4319,2026-01-21 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Isla Baja,0.0,,POINT(-62.3133464 -29.0178961)
4320,2026-01-21 03:00:00+00:00,Dalbulus maidis,Low,CREA,Santiago del Estero,Tomás Young,3.0,,POINT(-62.183333 -28.6)
8266,2025-09-02 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Gral. Villegas,0.0,,POINT(-63.0148473 -35.032594)
4322,2026-01-21 03:00:00+00:00,Dalbulus maidis,Low,CREA,Santiago del Estero,Coronel Rico,1.0,,POINT(-61.8114796 -26.3833358)
4323,2026-01-21 03:00:00+00:00,Dalbulus maidis,Medium,INTA,Santiago del Estero,Quimilí,10.0,,POINT(-62.4174351 -27.6446881)
4324,2026-01-21 03:00:00+00:00,Dalbulus maidis,High,INTA,Santiago del Estero,Añatuya,50.0,,POINT(-62.8359481 -28.4593692)
4325,2026-01-21 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santiago del Estero,Malbran,0.0,,POINT(-62.4393427 -29.3461528)
4326,2026-01-21 03:00:00+00:00,Dalbulus maidis,Medium,INTA,Santiago del Estero,Pampa de los Guanacos,10.0,,POINT(-61.8345299 -26.2315682)
4327,2026-01-21 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,Colonia Alpina,24.0,,POINT(-62.1059232 -30.0598238)
4328,2026-01-21 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,Puna,,,POINT(-62.5224391 -27.7980544)
4329,2026-01-21 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,Campo del Cielo,61.0,,POINT(-61.8047772 -27.8703526)
4330,2026-01-21 03:00:00+00:00,Dalbulus maidis,High,CREA,Santiago del Estero,Lilo Viejo,25.0,,POINT(-62.9504737 -26.9368803)
4331,2026-01-21 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,La Rosita,,,POINT(-64.2607721 -27.7377285)
4332,2026-01-21 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,Girardet,,,POINT(-62.1681422 -27.6184067)
4333,2026-01-21 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,Cejolao,,,POINT(-62.3064706 -27.491194)
4334,2026-01-21 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,El colorado,,,POINT(-62.1771313 -27.9146149)
4335,2026-01-21 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,San Pedro de Guasayán,,,POINT(-65.1665606 -27.9546106)
4336,2026-01-21 03:00:00+00:00,Dalbulus maidis,Low,CREA,Santiago del Estero,Desvío La Paloma,4.0,,POINT(-61.8532774 -27.564955)
4337,2026-01-21 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Santiago del Estero,Otumpa,4.0,,POINT(-62.2249069 -27.3282875)
4338,2026-01-21 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Santiago del Estero,Avia Terai,1.0,,POINT(-60.7279985 -26.6865723)
4339,2026-01-21 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santiago del Estero,Ahí Veremos,0.0,,POINT(-63.4656697 -25.7290753)
4340,2026-01-21 03:00:00+00:00,Dalbulus maidis,Unknown,AAPRESID,Santiago del Estero,Averias,,,POINT(-63.6950605 -27.3250112)
8267,2025-09-02 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Ascasubi,0.0,,POINT(-58.2367332 -34.7353656)
4342,2026-01-21 03:00:00+00:00,Dalbulus maidis,Explosive,AAPRESID,Corrientes,Mercedes,131.0,,POINT(-58.0799951 -29.1835645)
4343,2026-01-21 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Corrientes,Ambrosio,0.0,,POINT(-58.7750307 -28.2266753)
4344,2026-01-21 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Corrientes,Corrientes,0.0,,POINT(-58.7662564 -27.5246618)
4345,2026-01-21 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Corrientes,Bella Vista,0.0,,POINT(-59.0452284 -28.5073653)
4346,2026-01-21 03:00:00+00:00,Dalbulus maidis,Medium,INTA,Corrientes,Sauce,19.0,,POINT(-58.7872808 -30.085376)
